crisno,year,crisname,ccode1,actor1,ccode2,actor2,history,crisis,victory1,prevail1,victory2,prevail2,a1outcome,a2outcome,ssbn_count_2024_1,ssbn_count_2024_2,ssbn_start_1,ssbn_start_2,hydrogen_start_1,hydrogen_start_2,sss_start_1,sss_start_2,coder,kinetic,a1democracy,a2democracy,complexity,salience,independence,a2awareness,a1awareness,a2threat,a1threat,a1intensity,a2intensity
260,1975,WAR IN ANGOLA,490,ZAI,540,ANG,0,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,1,3,1,,1,,CONVENTIONAL,,
260,1975,War in Angola,490,DRC,40,CUB,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,yan,1,0,0,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
260,1975,War in Angola,490,DRC,365,RUS,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,11,0,1,0,1,0,1,yan,1,0,0,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
260,1975,War in Angola,560,SAF,40,CUB,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,yan,1,0,0,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
260,1975,War in Angola,560,SAF,365,RUS,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,11,0,1,0,1,0,1,yan,1,0,0,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
260,1975,War in Angola,2,USA,40,CUB,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,14,0,1,0,1,0,1,0,yan,0,1,0,1,3,1,1,1,,,,
260,1975,War in Angola,2,USA,365,RUS,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,14,11,1,1,1,1,1,1,yan,0,1,0,1,3,1,1,1,,,,
261,1975,MOROCCAN MARCH,435,MAU,615,ALG,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,1,1,,,,,,
261,1975,MOROCCAN MARCH,600,MOR,615,ALG,0,1,TRUE,TRUE,FALSE,FALSE,WIN,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,1,1,,,,,,
261,1975,MOROCCAN MARCH,230,SPN,600,MOR,0,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,0,1,1,,,,,,
261,1975,Moroccan March,615,ALG,435,MAA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,0,0,0,0,1,1,1,1,,,,
261,1975,Moroccan March,615,ALG,600,MOR,1,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,0,0,0,0,0,0,0,0,yan,0,0,0,0,1,1,1,1,,,,
261,1975,Moroccan March,230,SPN,600,MOR,1,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,0,0,0,0,0,0,0,0,yan,0,1,0,0,1,1,1,1,,,,
261,1975,Moroccan March,,,,,2,0,,,,,,,0,0,0,0,0,0,0,0,max,,,,,,,,,,,,
262,1975,BELIZE I,90,GUA,200,UKG,0,1,,,TRUE,TRUE,LOSE,WIN,0,4,0,1,0,1,0,0,icb,0,0,1,,,,,,,,,
263,1975,COD WAR II,200,UKG,395,ICE,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,1,0,1,0,0,0,icb,0,1,1,0,1,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
263,1975,Cod War II,200,UKG,395,ICE,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,4,0,1,0,1,0,0,0,yan,0,1,1,0,1,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
263,1975,Cod War II,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1976,UGANDA CLAIMS,500,UGA,501,KEN,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
267,1976,OPERATION THRASHER,541,MOZ,552,RHO,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,0,0,0,0,0,0,0,0,icb,1,0,0,1,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
267,1976,Operation Thrasher,552,ZIM,541,MZM,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,0,0,1,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
269,1976,IRAQI THREAT,645,IRQ,652,SYR,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
270,1976,ENTEBBE RAID,500,UGA,666,ISR,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,1,0,1,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
270,1976,Entebbe Raid,666,ISR,500,UGA,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,1,1,0,0,3,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
270,1976,Entebbe Raid,501,KEN,500,UGA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,1,0,0,1,1,1,1,CONVENTIONAL,,,2
272,1976,AEGEAN SEA I,350,GRC,640,TUR,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,0,0,0,0,0,0,0,0,icb,0,1,1,0,1,1,1,1,,,,
272,1976,Aegean Sea I,350,GRC,640,TUR,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,0,1,1,0,1,1,1,1,,,,
272,1976,Aegean Sea I,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1976,NAGOMIA RAID,541,MOZ,552,RHO,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,,,,,,,,,
274,1976,POPLAR TREE,2,USA,731,KON,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,icb,0,1,0,0,2,0,,,CONVENTIONAL,CONVENTIONAL,2,2
274,1976,Poplar Tree,732,ROK,731,PRK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,0,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
274,1976,Poplar Tree,2,USA,731,PRK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,yan,1,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
274,1976,Poplar Tree,,,,,2,0,,,,,,,0,0,0,0,0,0,0,0,max,,,,,,,,,,,,
275,1976,SYRIA MOBILIZATION,652,SYR,666,ISR,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,1,,,,,,,,,
276,1976,OPERATION TANGENT,552,RHO,571,BOT,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
277,1977,SHABA I,490,ZAI,540,ANG,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,0,0,0,0,0,0,0,0,icb,1,0,0,1,2,1,1,1,,CONVENTIONAL,2,2
277,1977,Shaba I,211,BEL,540,ANG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,0,1,0,1,2,1,1,1,,,,
277,1977,Shaba I,490,DRC,540,ANG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,0,0,1,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
277,1977,Shaba I,220,FRN,540,ANG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,0,0,1,0,0,0,yan,0,1,0,1,2,1,1,1,,,,
277,1977,Shaba I,600,MOR,540,ANG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,0,0,0,1,2,1,1,1,,,,
277,1977,Shaba I,2,USA,540,ANG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,yan,0,1,0,1,2,1,1,1,,,,
278,1977,MAPAI SEIZURE,541,MOZ,552,RHO,0,1,TRUE,TRUE,,,WIN,LOSE,0,0,0,0,0,0,0,0,icb,1,0,0,,,,,,,,,
279,1977,BELIZE II,90,GUA,200,UKG,0,1,,,TRUE,TRUE,LOSE,WIN,0,4,0,1,0,1,0,0,icb,0,0,1,,,,,,,,,
281,1977,EGYPT/LIBYA CLASHES,620,IBY,651,EGY,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,1,1,1,,CONVENTIONAL,2,2
281,1977,Egypt/Libya Clashes,651,EGY,365,RUS,1,1,FALSE,FALSE,FALSE,FALSE,,,0,11,0,1,0,1,0,1,yan,0,0,0,0,2,1,1,1,,,,
281,1977,Egypt/Libya Clashes,651,EGY,620,LIB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,0,0,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
281,1977,Egypt/Libya Clashes,2,USA,620,LIB,1,1,FALSE,FALSE,FALSE,FALSE,,,14,0,1,0,1,0,1,0,yan,0,1,0,0,2,1,1,1,,,,
281,1977,Egypt/Libya Clashes,2,USA,365,RUS,1,1,FALSE,FALSE,FALSE,FALSE,,,14,11,1,1,1,1,1,1,yan,0,1,0,0,2,1,1,1,,,,
282,1978,OGADEN II,40,CUB,520,SOM,0,1,,,FALSE,FALSE,WIN,LOSE,0,0,0,0,0,0,0,0,icb,1,0,0,0,4,0,1,1,,,4,4
282,1978,OGADEN II,520,SOM,530,ETH,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,0,4,0,1,1,CONVENTIONAL,,4,4
282,1978,OGADEN II,365,RUS,520,SOM,0,1,,,FALSE,FALSE,WIN,LOSE,11,0,1,0,1,0,1,0,icb,1,0,0,0,4,0,1,1,,CONVENTIONAL,4,4
282,1977,Ogaden II,40,CUB,710,CHN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,6,0,0,0,1,0,0,yan,0,0,0,0,4,0,1,1,,,,
282,1977,Ogaden II,40,CUB,520,SOM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,1,0,0,1,4,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
282,1977,Ogaden II,530,ETH,520,SOM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,1,0,0,1,4,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
282,1977,Ogaden II,530,ETH,710,CHN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,6,0,0,0,1,0,0,yan,0,0,0,0,4,0,1,1,,,,
282,1977,Ogaden II,666,ISR,520,SOM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,0,1,0,0,4,0,1,1,,,,
282,1977,Ogaden II,666,ISR,710,CHN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,6,0,0,0,1,0,0,yan,0,1,0,0,4,0,1,1,,,,
282,1977,Ogaden II,731,PRK,520,SOM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,0,0,0,0,4,0,1,1,,,,
282,1977,Ogaden II,731,PRK,710,CHN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,6,0,0,0,1,0,0,yan,0,0,0,0,4,0,1,1,,,,
282,1977,Ogaden II,365,RUS,520,SOM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,1,0,yan,1,0,0,1,4,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
282,1977,Ogaden II,365,RUS,710,CHN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,6,1,0,1,1,1,0,yan,0,0,0,0,4,0,1,1,,,,
282,1977,Ogaden II,680,YPR,710,CHN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,6,0,0,0,1,0,0,yan,0,0,0,0,4,0,1,1,,,,
282,1977,Ogaden II,680,YPR,520,SOM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,0,0,0,0,4,0,1,1,,,,
283,1977,RHODESIA RAID,551,ZAM,552,RHO,0,1,TRUE,TRUE,,,WIN,LOSE,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
284,1977,VIETNAM INV/CAMBODIA,811,CAM,816,VIT,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
284,1978,VIETNAM INV/CAMBODIA,800,TAI,811,CAM,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,,CONVENTIONAL,,,
284,1977,Vietnam Inv./Cambodia,811,CAM,816,DRV,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,yan,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
284,1977,Vietnam Inv./Cambodia,811,CAM,731,PRK,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,yan,0,0,0,0,3,0,1,1,,,,
284,1977,Vietnam Inv./Cambodia,811,CAM,365,RUS,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,11,0,1,0,1,0,1,yan,0,0,0,0,3,0,1,1,,,,
284,1977,Vietnam Inv./Cambodia,710,CHN,365,RUS,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,11,0,1,1,1,0,1,yan,0,0,0,0,3,0,1,1,,,,
284,1977,Vietnam Inv./Cambodia,710,CHN,731,PRK,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,1,0,0,0,yan,0,0,0,0,3,0,1,1,,,,
284,1977,Vietnam Inv./Cambodia,710,CHN,816,DRV,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,1,0,0,0,yan,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
285,1977,FRENCH HOSTAGES MAUR.,220,FRN,615,ALG,0,1,TRUE,TRUE,TRUE,TRUE,WIN,WIN,4,0,0,0,1,0,0,0,icb,0,1,0,0,1,1,1,1,,CONVENTIONAL,1,
285,1977,French Hostages Mauritania,220,FRN,615,ALG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,4,0,0,0,1,0,0,0,yan,1,1,0,0,1,1,1,1,,CONVENTIONAL,1,
286,1977,CHIMOIO-TEMBUE RAIDS,541,MOZ,552,RHO,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
287,1978,BEAGLE CHANNEL I,155,CHL,160,ARG,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,1,1,1,1,,,,
287,1977,Beagle Channel 1,160,ARG,155,CHL,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,0,0,0,0,1,1,1,1,,,,
288,1978,CHAD/LIBYA II,483,CHA,620,IBY,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,0,1,1,,CONVENTIONAL,1,
288,1978,Chad/Libya II,620,LIB,483,CHA,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,yan,1,0,0,0,2,0,1,1,CONVENTIONAL,,,1
289,1978,LITANI OPERATION,660,LEB,666,ISR,0,1,TRUE,TRUE,,,WIN,LOSE,0,0,0,0,0,0,0,0,icb,0,0,1,,,,,,,,,
290,1978,CHAD/LIBYA III,483,CHA,620,IBY,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,0,1,1,,CONVENTIONAL,2,
290,1978,CHAD/LIBYA III,220,FRN,620,IBY,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,4,0,0,0,1,0,0,0,icb,1,1,0,0,2,0,1,1,,CONVENTIONAL,2,
290,1978,Chad/Libya III,620,LIB,220,FRA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,yan,1,0,1,0,2,0,1,1,CONVENTIONAL,,,2
290,1978,Chad/Libya III,620,LIB,483,CHA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,yan,1,0,0,0,2,0,1,1,CONVENTIONAL,,,2
291,1978,CASSINGA INCIDENT,540,ANG,560,SAF,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,1,2,1,1,1,CONVENTIONAL,,,3
291,1978,Cassinga Incident,560,SAF,40,CUB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,0,0,1,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
291,1978,Cassinga Incident,560,SAF,540,ANG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,yan,1,0,0,1,2,1,1,1,,CONVENTIONAL,3,
292,1978,SHABA II,211,BEL,540,ANG,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,1,1,1,1,,,2,1
292,1978,SHABA II,220,FRN,540,ANG,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,4,0,0,0,1,0,0,0,icb,1,1,0,0,1,1,1,1,,,2,1
292,1978,SHABA II,2,USA,540,ANG,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,14,0,1,0,1,0,1,0,icb,0,1,0,0,1,1,1,1,,,2,1
292,1978,SHABA II,490,ZAI,540,ANG,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,1,1,1,0,,CONVENTIONAL,3,3
292,1978,Shaba II,211,BEL,540,ANG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,aiden,1,0,0,0,1,1,0,1,,,2,1
292,1978,Shaba II,490,DRC,540,ANG,1,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,LOSS,0,0,0,0,0,0,0,0,aiden,1,0,0,0,2,1,1,0,,CONVENTIONAL,3,3
292,1978,Shaba II,220,FRN,540,ANG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,4,0,0,0,1,0,0,0,aiden,1,0,0,0,1,1,0,1,,,2,1
292,1978,Shaba II,600,MOR,540,ANG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,aiden,1,0,0,0,1,1,0,1,,,2,1
292,1978,Shaba II,2,USA,540,ANG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,14,0,1,0,1,0,1,0,aiden,1,1,0,0,1,1,0,1,,,2,1
293,1978,AIR RHODESIA INCDNT,551,ZAM,552,RHO,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,1,1,0,CONVENTIONAL,,3,4
293,1978,Air Rhodesia Incdnt.,552,ZIM,551,ZAM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,aiden,1,0,0,0,3,1,0,1,,CONVENTIONAL,4,3
294,1978,NICARAGUA CIVIL WAR II,93,NIC,94,COS,0,1,TRUE,TRUE,TRUE,TRUE,WIN,WIN,0,0,0,0,0,0,0,0,icb,1,0,1,1,,,,,,,2,3
294,1978,Nicaragua Civ War II,,,,,1,0,,,,,,,0,0,0,0,0,0,0,0,aiden,,,,1,,,,,,,,
294,1978,Nicaragua Civ War II,93,NIC,94,COS,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,aiden,1,0,0,0,3,1,1,0,,CONVENTIONAL,2,3
295,1978,BEAGLE CHANNEL II,155,CHL,160,ARG,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,0,1,1,1,,,2,2
295,1978,Beagle Channel II,155,CHL,160,ARG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,0,0,1,1,1,,,2,2
296,1979,FALL OF AMIN,510,TAZ,620,IBY,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,1,1,0,,,2,2
296,1978,FALL OF AMIN,500,UGA,510,TAZ,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,1,1,1,,CONVENTIONAL,3,3
296,1978,Fall of Amin,620,LIB,510,TAZ,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,1,0,0,0,1,1,0,1,,CONVENTIONAL,2,2
296,1978,Fall of Amin,500,UGA,510,TAZ,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,1,0,0,0,2,1,0,1,,CONVENTIONAL,3,3
296,1978,Fall of Amin,2,USA,620,LIB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,aiden,0,1,0,0,1,1,0,1,,,2,1
297,1978,ANGOLA INVASION SCARE,540,ANG,560,SAF,0,1,TRUE,TRUE,,,WIN,LOSE,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
298,1979,SINO/VIETNAM WAR,710,CHN,816,VIT,0,1,FALSE,FALSE,TRUE,TRUE,NEUTRAL,WIN,6,0,0,0,1,0,0,0,icb,1,0,0,0,2,0,1,1,CONVENTIONAL,,3,3
298,1978,Sino/Vietnam War,710,CHN,816,DRV,1,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,6,0,0,0,1,0,0,0,aiden,1,0,0,0,2,0,1,1,CONVENTIONAL,,3,3
298,1978,Sino/Vietnam War,816,DRV,811,CAM,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,1,0,0,0,2,0,0,1,,CONVENTIONAL,3,2
300,1979,RAIDS ON ZIPRA,540,ANG,552,RHO,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,0,CONVENTIONAL,,3,4
300,1979,RAIDS ON ZIPRA,551,ZAM,552,RHO,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,,4,4
300,1979,Raids on Zipra,540,ANG,552,RHO,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,aiden,1,0,0,0,3,0,1,0,CONVENTIONAL,,3,4
300,1979,Raids on Zipra,540,ANG,560,SAF,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,0,,,1,1
300,1979,Raids on Zipra,40,CUB,560,SAF,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,0,,,1,1
300,1979,Raids on Zipra,40,CUB,552,RHO,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,0,,,1,1
300,1979,Raids on Zipra,255,GER,552,RHO,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,0,,,1,1
300,1979,Raids on Zipra,255,GER,560,SAF,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,0,,,1,1
300,1979,Raids on Zipra,551,ZAM,552,RHO,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,aiden,1,0,0,0,3,0,1,1,CONVENTIONAL,,4,4
300,1979,Raids on Zipra,551,ZAM,560,SAF,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,0,,,1,1
301,1979,NORTH/SOUTH YEMEN II,678,NYE,680,SYE,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,1,1,0,1,,CONVENTIONAL,,,
301,1979,North/South Yemen II,2,USA,255,GER,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,aiden,0,1,0,1,1,0,0,0,,,1,1
301,1979,North/South Yemen II,2,USA,365,RUS,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,11,1,1,1,1,1,1,aiden,0,1,0,1,1,0,0,0,,,1,1
301,1979,North/South Yemen II,2,USA,680,YPR,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,aiden,1,1,1,1,2,0,0,0,CONVENTIONAL,,2,2
301,1979,North/South Yemen II,2,USA,40,CUB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,aiden,0,1,0,1,1,0,0,0,,,1,1
301,1979,North/South Yemen II,679,YEM,255,GER,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,1,1,,,1,1
301,1979,North/South Yemen II,679,YEM,680,YPR,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,1,0,1,1,3,0,0,1,CONVENTIONAL,,3,2
301,1979,North/South Yemen II,679,YEM,40,CUB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,aiden,0,0,0,1,1,0,0,1,,,1,1
